dosya_adi,etiket,isik_siddeti_ortalamasi,standart_sapma,maksimum_deger,parlaklik_95,medyan,parlak_piksel_orani,kontrast,hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
Au_pla_0030.jpg,0,27.711079915364582,20.769087158614898,196,68.0,23.0,0.456817626953125,196,30365,34155,18731,8633,3883,1617,616,202,62,34,4,1,1,0,0,0
Au_pla_0031.jpg,0,18.637766520182293,15.458908981646925,185,49.0,15.0,0.23775227864583334,185,50615,32116,10243,3483,1192,435,130,58,24,5,2,1,0,0,0,0
Au_pla_0032.jpg,0,32.092041015625,26.892706893327066,241,85.0,25.0,0.499053955078125,241,31120,26962,17749,10365,5804,3151,1644,803,400,190,74,24,10,4,2,2
Au_pla_0033.jpg,0,24.1795654296875,19.74881900164124,206,63.0,20.0,0.360015869140625,206,37255,35891,14492,5968,2565,1177,528,238,130,33,17,7,3,0,0,0
Au_pla_0034.jpg,0,14.380666097005209,14.212610315198237,185,42.0,11.0,0.14573160807291666,185,63762,25172,5909,2152,822,295,112,51,15,6,6,2,0,0,0,0
Au_pla_0035.jpg,0,24.155782063802082,17.577835169333685,207,58.0,20.0,0.3736063639322917,207,35098,37539,16399,5802,2145,834,310,118,42,8,2,5,2,0,0,0
Au_pla_0036.jpg,0,19.292897542317707,15.279471714368892,195,48.0,16.0,0.2553507486979167,195,46594,35700,10921,3341,1060,424,161,66,22,10,3,1,1,0,0,0
Au_pla_0037.jpg,0,31.971384684244793,25.88736536376105,219,83.0,26.0,0.5127360026041666,219,29384,28229,18516,10704,5802,2939,1539,663,310,127,57,18,12,4,0,0
Au_pla_0038.jpg,0,21.868693033854168,17.25717561968535,175,55.0,18.0,0.314178466796875,175,41325,35627,13341,5049,1808,731,294,81,36,6,6,0,0,0,0,0
Au_pla_0039.jpg,0,13.667633056640625,12.67710215369002,129,38.0,12.0,0.14817301432291666,129,62146,27635,6462,1561,363,94,32,8,3,0,0,0,0,0,0,0
Au_pla_0040.jpg,0,18.259572347005207,14.857098402080135,165,47.0,15.0,0.22276814778645834,165,50387,33907,9320,3002,1065,413,131,57,15,6,1,0,0,0,0,0
Au_pla_0041.jpg,0,13.015452067057291,11.155625168655746,135,34.0,11.0,0.114227294921875,135,65639,26377,4881,1087,241,58,17,3,1,0,0,0,0,0,0,0
Au_pla_0042.jpg,0,33.746734619140625,27.516156891799476,232,88.0,27.0,0.5290323893229166,232,27156,28988,18454,10778,5911,3318,1865,951,480,216,104,42,29,8,4,0
Au_pla_0043.jpg,0,34.607157389322914,27.389384019632555,232,89.0,28.0,0.5411173502604166,232,25569,29517,18588,11014,6346,3523,1917,974,452,226,116,41,13,6,2,0
Au_pla_0044.jpg,0,22.207539876302082,18.415521905623944,209,58.0,18.0,0.3246561686197917,209,41939,34082,13398,5221,2142,946,369,120,54,18,9,3,2,1,0,0
Au_pla_0045.jpg,0,24.137278238932293,18.926453357670834,229,61.0,20.0,0.36627197265625,229,36193,36814,15104,5931,2495,1006,446,206,70,23,7,2,5,1,1,0
Au_pla_0046.jpg,0,25.475118001302082,19.97977063750449,199,65.0,21.0,0.39324951171875,199,35393,34507,15861,7196,3151,1390,503,205,55,31,10,0,2,0,0,0
Au_pla_0047.jpg,0,12.555999755859375,10.569700282406108,167,31.0,11.0,0.08919270833333333,167,68318,25188,3505,900,268,83,26,13,2,0,1,0,0,0,0,0
Au_pla_0048.jpg,0,29.490631103515625,23.127398473952866,232,75.0,24.0,0.472503662109375,232,30287,31772,18292,9380,4737,2151,956,427,187,75,22,10,1,5,2,0
Au_pla_0049.jpg,0,14.400736490885416,12.519833462404009,135,38.0,12.0,0.13239542643229166,135,62656,27775,5324,1704,563,192,70,18,2,0,0,0,0,0,0,0
Au_pla_0050.jpg,0,21.546641031901043,16.40897489488976,174,53.0,18.0,0.3114522298177083,174,40531,37449,13238,4552,1679,554,199,73,17,8,4,0,0,0,0,0
Au_pla_0051.jpg,0,19.422129313151043,14.672308986655088,171,47.0,17.0,0.24913533528645834,171,44986,38207,10439,3050,1009,373,140,70,18,11,1,0,0,0,0,0
Au_pla_0052.jpg,0,15.078511555989584,14.856724061357392,198,42.0,12.0,0.14441935221354166,198,62635,26487,5496,1999,889,418,183,117,50,18,6,3,3,0,0,0
Au_pla_0053.jpg,0,14.668599446614584,12.000300777807665,144,36.0,13.0,0.134613037109375,144,60971,29903,5349,1377,443,166,65,22,7,1,0,0,0,0,0,0
Au_pla_0054.jpg,0,20.173024495442707,19.202011476255898,189,58.0,16.0,0.2949422200520833,189,49081,28391,12208,4998,2136,884,383,134,54,22,10,3,0,0,0,0
Au_pla_0055.jpg,0,18.020782470703125,14.486358378669209,153,46.0,15.0,0.2181396484375,153,50315,34585,9116,2840,924,329,110,59,19,7,0,0,0,0,0,0
Au_pla_0056.jpg,0,26.7911376953125,23.860221219602256,251,75.0,20.0,0.4011027018229167,251,37870,29891,15122,7459,3950,2074,1027,490,226,107,53,18,10,3,3,1
Au_pla_0057.jpg,0,23.68878173828125,20.910704778794916,253,65.0,18.0,0.3386637369791667,253,40960,33125,13071,5828,2747,1378,645,307,131,69,25,12,4,1,0,1
Au_pla_0058.jpg,0,24.983774820963543,20.54214515051535,254,65.0,20.0,0.3733011881510417,254,36445,35349,14927,6333,2794,1297,597,318,128,62,31,14,6,1,0,2
Au_pla_0059.jpg,0,17.8232421875,14.013277081855465,217,44.0,15.0,0.21418253580729166,217,50408,34800,9167,2669,860,267,92,26,10,2,1,1,0,1,0,0
Au_pla_0060.jpg,0,20.848012288411457,17.40622666756306,228,54.0,17.0,0.2825113932291667,228,44666,34748,11740,4227,1634,723,303,148,73,24,12,4,1,0,1,0
Au_pla_0061.jpg,0,37.428487141927086,26.90483998990673,243,89.0,32.0,0.613037109375,243,20579,27804,21322,13173,7755,4055,1956,939,434,176,66,25,15,3,1,1
Au_pla_0062.jpg,0,20.955535888671875,15.466340513419734,203,50.0,18.0,0.2909037272135417,203,40978,39004,12642,3707,1191,483,184,71,25,11,6,1,1,0,0,0
Au_pla_0063.jpg,0,26.718017578125,19.005479911737883,211,63.0,23.0,0.442626953125,211,29477,37320,19184,7659,2845,1134,422,154,70,25,8,4,1,1,0,0
Au_pla_0064.jpg,0,20.839619954427082,16.23521758777789,204,52.0,18.0,0.2927449544270833,204,42554,36842,12513,4035,1510,520,196,90,30,8,4,1,1,0,0,0
Au_pla_0065.jpg,0,28.988535563151043,23.934709554275923,214,76.0,23.0,0.4565938313802083,214,32646,30425,17433,9070,4541,2238,1099,462,215,98,48,23,5,1,0,0
Au_pla_0066.jpg,0,25.85894775390625,21.87795463899098,241,69.0,21.0,0.3942362467447917,241,36473,32838,15310,7319,3449,1590,711,321,185,60,32,8,2,4,1,1
Au_pla_0067.jpg,0,26.651224772135418,23.126171821673907,254,73.0,21.0,0.40679931640625,254,36743,31190,15483,7441,3841,1896,894,454,213,80,43,18,5,1,1,1
Au_pla_0068.jpg,0,31.787750244140625,24.800842141413245,247,80.0,26.0,0.5173746744791666,247,27432,30575,19303,10464,5496,2664,1301,592,277,122,49,19,8,1,0,1
Au_pla_0069.jpg,0,25.707865397135418,21.445526543044927,235,68.0,21.0,0.3915506998697917,235,36126,33846,15419,6867,3186,1544,739,316,146,63,31,10,7,3,1,0
Au_pla_0070.jpg,0,21.364267985026043,14.866283242243188,157,49.0,19.0,0.312835693359375,157,38440,40390,13823,3962,1164,379,106,32,7,1,0,0,0,0,0,0
Au_pla_0071.jpg,0,22.148325602213543,18.54380115519216,208,58.0,18.0,0.3247273763020833,208,42455,33407,13549,5220,2174,884,366,147,66,15,11,6,3,1,0,0
Au_pla_0072.jpg,0,7.51116943359375,6.088930165164747,49,19.0,6.0,0.007619222005208333,49,87273,10876,153,2,0,0,0,0,0,0,0,0,0,0,0,0
Au_pla_0073.jpg,0,12.93975830078125,13.653269799250022,130,41.0,9.0,0.124542236328125,130,69917,19936,5206,2034,823,276,86,23,3,0,0,0,0,0,0,0
Au_pla_0074.jpg,0,21.991851806640625,21.736311768116806,200,65.0,16.0,0.3033548990885417,200,46349,29980,11830,5011,2474,1218,675,365,220,103,59,16,4,0,0,0
Au_pla_0075.jpg,0,10.658131917317709,7.538515901591529,78,24.0,10.0,0.035563151041666664,78,75617,21316,1208,136,27,0,0,0,0,0,0,0,0,0,0,0
Au_pla_0076.jpg,0,8.891916910807291,9.468232492162846,154,24.0,7.0,0.045186360677083336,154,82328,13235,1852,582,196,65,26,7,8,5,0,0,0,0,0,0
Au_pla_0077.jpg,0,8.923227945963541,7.728386782045196,71,23.0,8.0,0.03143310546875,71,80468,16612,1069,137,18,0,0,0,0,0,0,0,0,0,0,0
Au_pla_0078.jpg,0,38.62596638997396,42.34581864736129,251,136.0,21.0,0.434722900390625,251,37348,24079,10352,6825,4889,3755,2900,2203,1808,1461,1200,805,452,177,43,7
Au_pla_0079.jpg,0,22.592010498046875,18.47245697567026,178,59.0,18.0,0.3170267740885417,178,42311,33662,13077,5332,2258,983,413,166,68,23,10,1,0,0,0,0
Au_pla_0080.jpg,0,16.657399495442707,10.502196337211792,117,36.0,15.0,0.17460123697916666,117,50814,38843,7407,1092,129,16,2,1,0,0,0,0,0,0,0,0
Au_pla_0081.jpg,0,10.435638427734375,9.794239735787459,159,28.0,8.0,0.062021891276041664,159,76845,17972,2465,738,214,45,15,5,4,1,0,0,0,0,0,0
Au_pla_0082.jpg,0,15.625600179036459,11.448986724746055,144,37.0,14.0,0.15667724609375,144,55965,33932,6747,1257,260,96,29,14,3,1,0,0,0,0,0,0
Au_pla_0083.jpg,0,14.82879638671875,11.363591500214048,151,36.0,13.0,0.15239461263020834,151,58512,31588,6718,1245,202,29,7,2,0,1,0,0,0,0,0,0
Au_pla_0084.jpg,0,10.863667805989584,9.817711550170715,97,29.0,9.0,0.074920654296875,97,72105,22538,3025,536,73,25,2,0,0,0,0,0,0,0,0,0
Au_pla_0085.jpg,0,8.931569417317709,8.132709100336266,92,24.0,7.0,0.038981119791666664,92,80307,16299,1458,217,20,3,0,0,0,0,0,0,0,0,0,0
Au_pla_0086.jpg,0,9.23907470703125,8.27020395517784,120,24.0,8.0,0.03948974609375,120,79689,16814,1487,240,57,13,3,1,0,0,0,0,0,0,0,0
Au_pla_0087.jpg,0,9.600351969401041,7.093639600128284,120,22.0,9.0,0.021372477213541668,120,79532,18104,569,66,19,10,3,1,0,0,0,0,0,0,0,0
Au_pla_0088.jpg,0,7.826385498046875,6.107551412633935,79,19.0,7.0,0.007863362630208334,79,86697,11463,136,6,2,0,0,0,0,0,0,0,0,0,0,0
Au_pla_0089.jpg,0,12.064910888671875,8.864127824049534,102,29.0,11.0,0.07435099283854167,102,69570,25316,3016,374,26,1,1,0,0,0,0,0,0,0,0,0
Au_pla_0090.jpg,0,8.61492919921875,8.04136993750911,116,23.0,7.0,0.035939534505208336,116,81467,15300,1340,160,27,6,2,2,0,0,0,0,0,0,0,0
Au_pla_0091.jpg,0,14.151641845703125,10.913909862985701,123,34.0,12.0,0.12750244140625,123,61556,30069,5348,1027,232,56,13,3,0,0,0,0,0,0,0,0
Au_pla_0092.jpg,0,10.50628662109375,7.9129635031936285,121,24.0,10.0,0.037027994791666664,121,75355,21615,1075,186,54,12,3,4,0,0,0,0,0,0,0,0
Au_pla_0093.jpg,0,8.659495035807291,6.6237540572863525,63,21.0,8.0,0.01336669921875,63,82467,15556,267,14,0,0,0,0,0,0,0,0,0,0,0,0
Au_pla_0094.jpg,0,9.335703531901041,7.830548454127924,85,23.0,8.0,0.036875406901041664,85,79931,16790,1400,167,15,1,0,0,0,0,0,0,0,0,0,0
Au_pla_0095.jpg,0,9.573537190755209,7.854435885686321,115,23.0,8.0,0.034647623697916664,115,78377,18577,1188,135,17,6,3,1,0,0,0,0,0,0,0,0
Au_pla_0096.jpg,0,13.845225016276041,9.553792128631203,85,32.0,13.0,0.11024983723958333,85,61971,31218,4546,522,42,5,0,0,0,0,0,0,0,0,0,0
Au_pla_0097.jpg,0,22.852030436197918,19.53080250391648,193,61.0,18.0,0.3229471842447917,193,41062,34995,12929,4943,2257,1091,546,275,121,55,22,7,1,0,0,0
Au_pla_0098.jpg,0,14.514383951822916,9.964385463852874,106,33.0,13.0,0.11920166015625,106,59846,32489,4999,833,121,12,4,0,0,0,0,0,0,0,0,0
Au_pla_0099.jpg,0,10.621348063151041,9.263607121428114,97,27.0,9.0,0.061614990234375,97,74448,20822,2415,493,99,26,1,0,0,0,0,0,0,0,0,0
Au_pla_0100.jpg,0,21.853251139322918,15.724177754064637,193,51.0,18.0,0.3093973795572917,193,38987,39333,13665,4110,1371,504,190,78,27,27,10,1,1,0,0,0
Au_sec_0001.jpg,0,22.072357177734375,22.0278380750903,233,63.0,16.0,0.320159912109375,233,46761,28279,13097,5465,2300,1055,550,301,187,127,89,48,32,7,6,0
Au_sec_0002.jpg,0,2.195343017578125,5.0561200193829805,56,14.0,0.0,0.006184895833333333,56,94581,3524,192,7,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0003.jpg,0,2.8355000813802085,7.0181003136961655,91,16.0,0.0,0.020589192708333332,91,92813,4270,890,248,68,15,0,0,0,0,0,0,0,0,0,0
Au_sec_0004.jpg,0,4.371561686197917,8.812972302979814,130,20.0,0.0,0.031005859375,130,90079,6305,1192,453,187,71,13,3,1,0,0,0,0,0,0,0
Au_sec_0005.jpg,0,1.8264973958333333,4.558347429326943,45,12.0,0.0,0.005228678385416667,45,95482,2648,174,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0006.jpg,0,2.5199788411458335,6.618617609104026,80,17.0,0.0,0.019795735677083332,80,92681,4584,854,167,17,1,0,0,0,0,0,0,0,0,0,0
Au_sec_0007.jpg,0,1.677001953125,4.241602560500711,40,12.0,0.0,0.0032552083333333335,40,95935,2299,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0008.jpg,0,3.98516845703125,5.900839721587464,82,16.0,1.0,0.010019938151041666,82,92879,5030,367,25,2,1,0,0,0,0,0,0,0,0,0,0
Au_sec_0009.jpg,0,0.923126220703125,2.9538242958721734,55,7.0,0.0,0.0012105305989583333,55,97419,846,30,9,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0010.jpg,0,3.3617655436197915,5.204375643430618,47,15.0,1.0,0.0035502115885416665,47,94174,4050,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0011.jpg,0,30.710662841796875,23.316951134250676,209,76.0,26.0,0.5055338541666666,209,28132,30945,19550,10518,5071,2342,1043,440,154,73,23,7,5,1,0,0
Au_sec_0012.jpg,0,23.608235677083332,22.03587661332386,207,67.0,18.0,0.3619181315104167,207,43664,27322,14127,7177,3384,1523,685,269,90,45,11,6,1,0,0,0
Au_sec_0013.jpg,0,29.259572347005207,24.607827227373594,230,78.0,23.0,0.4563700358072917,230,32550,30733,16998,8689,4701,2380,1211,568,280,116,43,24,6,3,2,0
Au_sec_0014.jpg,0,22.452921549479168,21.806216757694557,216,67.0,16.0,0.3164774576822917,216,46676,28259,11964,5726,2926,1460,690,345,157,59,26,12,3,1,0,0
Au_sec_0015.jpg,0,25.783742268880207,23.483502071808235,222,74.0,19.0,0.3699137369791667,222,39445,31299,13309,6692,3660,1973,1022,484,233,115,34,19,15,4,0,0
Au_sec_0016.jpg,0,29.667917887369793,25.547794441324562,234,80.0,23.0,0.4585673014322917,234,33651,28803,16586,9126,5026,2570,1343,666,297,128,59,34,12,0,3,0
Au_sec_0017.jpg,0,33.2410888671875,29.081414339957487,236,90.0,27.0,0.5193379720052084,236,31308,24649,17131,10899,6740,3600,2029,1023,521,246,81,53,15,5,4,0
Au_sec_0018.jpg,0,37.535847981770836,29.57282224455658,247,96.0,31.0,0.5865580240885416,247,23684,26374,19523,12032,7482,4257,2407,1317,636,311,163,63,35,13,6,1
Au_sec_0019.jpg,0,28.822469075520832,24.430520229998248,254,77.0,23.0,0.4507853190104167,254,33220,30561,16762,8732,4584,2313,1164,519,283,85,42,28,4,1,2,4
Au_sec_0020.jpg,0,34.313273111979164,27.208615191771987,238,88.0,28.0,0.548797607421875,238,26810,27076,19158,11573,6661,3568,1880,923,380,167,59,28,17,3,1,0
Au_sec_0021.jpg,0,27.266184488932293,25.990477505508363,253,79.0,20.0,0.4151713053385417,253,39698,25952,14968,8193,4595,2462,1241,671,297,135,57,16,11,6,1,1
Au_sec_0022.jpg,0,20.173004150390625,19.453244414379526,204,59.0,15.0,0.2820027669270833,204,49280,29117,11219,4829,2148,992,394,191,78,36,16,3,1,0,0,0
Au_sec_0023.jpg,0,14.380350748697916,15.039667427466549,198,43.0,11.0,0.15638224283854166,198,64010,24048,6352,2351,899,396,145,63,23,13,2,0,2,0,0,0
Au_sec_0024.jpg,0,16.588104248046875,17.52629364480774,231,51.0,12.0,0.21366373697916666,231,58360,25194,8691,3576,1441,578,275,114,43,18,9,4,0,0,1,0
Au_sec_0025.jpg,0,20.119537353515625,18.456993997029986,207,56.0,16.0,0.26727294921875,207,48542,31255,10843,4279,1861,838,373,172,78,34,16,10,3,0,0,0
Au_sec_0026.jpg,0,24.013376871744793,20.004708157942034,234,63.0,20.0,0.3716939290364583,234,38932,32622,15264,6819,2737,1161,453,177,80,40,12,2,4,0,1,0
Au_sec_0027.jpg,0,19.444549560546875,19.72852551589491,209,59.0,14.0,0.2826131184895833,209,52755,25110,11698,4975,2166,935,389,169,60,23,15,6,2,1,0,0
Au_sec_0028.jpg,0,22.959859212239582,23.43840050449999,255,71.0,16.0,0.3251546223958333,255,47811,25706,11939,6178,3222,1766,900,432,189,83,50,16,7,1,3,1
Au_sec_0029.jpg,0,27.853871663411457,24.44030545108733,255,76.0,22.0,0.4269307454427083,255,35712,29896,15945,8165,4357,2163,1059,510,260,129,58,33,14,1,1,1
Au_sec_0030.jpg,0,27.531117757161457,26.20963243669089,239,81.0,20.0,0.4095560709635417,239,39917,26176,14436,8091,4500,2541,1344,696,358,129,66,31,10,6,3,0
Au_sec_0031.jpg,0,19.845408121744793,20.767659752649756,186,61.0,14.0,0.2875874837239583,186,51652,25737,11272,5192,2439,1137,494,221,94,41,20,5,0,0,0,0
Au_sec_0032.jpg,0,20.051747639973957,19.858293083664847,222,60.0,15.0,0.26910400390625,222,51203,27730,10539,4763,2190,978,492,235,97,47,16,12,1,1,0,0
Au_sec_0033.jpg,0,27.538564046223957,22.798254194669283,226,72.0,22.0,0.4371744791666667,226,33746,31592,17270,8288,3951,1929,832,389,175,72,37,16,6,0,1,0
Au_sec_0034.jpg,0,20.396952311197918,18.495902527531527,194,56.0,16.0,0.2809651692708333,194,48358,30393,11602,4609,1838,848,363,176,78,18,13,7,1,0,0,0
Au_sec_0035.jpg,0,13.921803792317709,13.85360173176264,181,39.0,11.0,0.148590087890625,181,63132,26227,6145,1772,609,242,108,30,26,9,3,1,0,0,0,0
Au_sec_0036.jpg,0,17.196756998697918,19.10830613486239,235,56.0,11.0,0.22899373372395834,235,59203,22579,9025,4175,1872,792,384,157,64,28,15,9,0,0,1,0
Au_sec_0037.jpg,0,11.634745279947916,15.649357045453794,193,42.0,6.0,0.13683064778645834,193,71155,17921,5624,2086,865,349,159,73,42,11,13,4,2,0,0,0
Au_sec_0038.jpg,0,16.537058512369793,17.662046486938173,234,51.0,12.0,0.20277913411458334,234,58905,25536,7998,3257,1427,601,311,134,82,33,7,9,2,1,1,0
Au_sec_0039.jpg,0,12.331573486328125,14.227596178687925,253,40.0,8.0,0.14281209309895834,253,67756,21572,6062,1867,678,271,67,23,4,3,0,0,0,0,0,1
Au_sec_0040.jpg,0,27.198272705078125,25.32155317839057,215,77.0,21.0,0.4287516276041667,215,39731,24499,15636,9078,5022,2420,1078,503,203,83,34,12,2,3,0,0
Au_sec_0041.jpg,0,19.685017903645832,17.033473817439383,242,52.0,16.0,0.2712809244791667,242,47504,32864,11397,4006,1562,578,220,101,47,14,3,1,5,1,0,1
Au_sec_0042.jpg,0,8.671620686848959,13.516529122649764,244,34.0,4.0,0.079742431640625,244,81666,10927,3110,1407,665,319,119,51,25,10,4,0,0,0,0,1
Au_sec_0043.jpg,0,10.793619791666666,15.09779553970801,194,40.0,6.0,0.10008748372395833,194,75955,15141,3700,1813,901,426,206,84,46,21,7,2,2,0,0,0
Au_sec_0044.jpg,0,14.551228841145834,13.721213805204208,171,40.0,12.0,0.147216796875,171,62514,26792,5989,1804,743,296,96,49,15,2,4,0,0,0,0,0
Au_sec_0045.jpg,0,23.6041259765625,18.825134338062746,253,60.0,20.0,0.361602783203125,253,37684,35626,15156,5905,2348,908,400,153,76,26,12,7,1,1,0,1
Au_sec_0046.jpg,0,18.218170166015625,18.88218377895906,230,55.0,14.0,0.2686360677083333,230,52970,26451,11314,4604,1754,719,307,111,39,19,7,4,2,2,1,0
Au_sec_0047.jpg,0,0.3528645833333333,1.7960024866862407,35,2.0,0.0,0.00020345052083333334,35,98017,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0048.jpg,0,2.1955464680989585,4.716205519826963,60,13.0,0.0,0.004170735677083333,60,95310,2868,117,9,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0049.jpg,0,1.9037679036458333,5.492063073107943,107,13.0,0.0,0.010121663411458334,107,94812,2948,407,101,24,10,2,0,0,0,0,0,0,0,0,0
Au_sec_0050.jpg,0,7.050028483072917,10.703918557070688,110,28.0,2.0,0.060791015625,110,83544,11088,2422,864,308,68,10,0,0,0,0,0,0,0,0,0
Au_sec_0051.jpg,0,3.86114501953125,6.5672281373255394,76,17.0,0.0,0.015665690104166668,76,91754,5818,661,64,7,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0052.jpg,0,5.158253987630208,7.918072519461161,74,21.0,1.0,0.030100504557291668,74,87895,9070,1131,198,10,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0053.jpg,0,2.1216328938802085,4.939165062700404,63,14.0,0.0,0.005889892578125,63,94817,3329,147,11,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0054.jpg,0,3.8015034993489585,7.283007137893626,91,19.0,0.0,0.023478190104166668,91,90690,6479,974,123,31,7,0,0,0,0,0,0,0,0,0,0
Au_sec_0055.jpg,0,4.041412353515625,8.020976483208877,137,20.0,0.0,0.03021240234375,137,90050,6556,1320,310,48,11,5,3,1,0,0,0,0,0,0,0
Au_sec_0056.jpg,0,3.66387939453125,8.288836628388871,93,21.0,0.0,0.033782958984375,93,90203,6120,1491,406,66,18,0,0,0,0,0,0,0,0,0,0
Au_sec_0057.jpg,0,48.63763427734375,37.45090723820391,247,127.0,39.0,0.702484130859375,247,14285,24176,20769,14343,8845,5416,3345,2279,1598,1178,836,632,356,192,51,3
Au_sec_0058.jpg,0,24.378987630208332,19.63930485777748,223,62.0,20.0,0.3688557942708333,223,37025,35333,15180,6265,2541,1049,494,230,97,55,17,12,2,4,0,0
Au_sec_0059.jpg,0,23.805755615234375,20.699241947040914,218,64.0,18.0,0.3449808756510417,218,40736,32780,13701,6003,2702,1224,598,286,143,82,28,11,7,3,0,0
Au_sec_0060.jpg,0,23.838531494140625,19.109042824903224,249,60.0,20.0,0.359130859375,249,36381,37789,14873,5146,2229,973,476,226,118,49,29,7,5,1,1,1
Au_sec_0061.jpg,0,26.07586669921875,24.226111571487447,241,74.0,19.0,0.3673299153645833,241,38605,32409,13410,6480,3396,1829,1009,506,285,165,88,56,33,21,11,1
Au_sec_0062.jpg,0,23.402333577473957,22.274811314182013,245,67.0,17.0,0.3199462890625,245,43525,31685,11997,5427,2724,1386,702,382,202,113,73,39,24,15,7,3
Au_sec_0063.jpg,0,25.045847574869793,21.394865235210556,252,65.0,20.0,0.3754069010416667,252,36571,35204,15144,6132,2642,1252,609,318,185,110,63,33,26,6,6,3
Au_sec_0064.jpg,0,33.217203776041664,28.704660287603204,250,89.0,25.0,0.49847412109375,250,27230,32154,17597,9222,5304,2881,1642,888,514,311,194,136,99,67,52,13
Au_sec_0065.jpg,0,31.90716552734375,28.181643046628096,239,86.0,25.0,0.4937337239583333,239,32791,25412,17351,10586,5763,3014,1595,808,444,246,139,69,51,21,14,0
Au_sec_0066.jpg,0,24.176462809244793,22.46017251859621,228,70.0,17.0,0.3237101236979167,228,43791,30031,11811,6238,3206,1590,807,428,225,87,43,27,12,7,1,0
Au_sec_0067.jpg,0,12.533355712890625,15.467978143430262,181,43.0,8.0,0.137481689453125,181,70662,18122,5651,2149,980,467,184,57,16,9,6,1,0,0,0,0
Au_sec_0068.jpg,0,11.84326171875,10.116997955392694,143,31.0,10.0,0.086334228515625,143,70526,23264,3542,808,119,31,6,5,3,0,0,0,0,0,0,0
Au_sec_0069.jpg,0,9.102589346205962,8.884207649809516,132,25.0,7.0,0.0442602472899729,132,76737,15626,1582,382,97,25,10,4,1,0,0,0,0,0,0,0
Au_sec_0070.jpg,0,13.218343098958334,12.130887931795987,171,35.0,11.0,0.11139933268229167,171,67262,24405,4538,1390,438,150,68,31,16,4,2,0,0,0,0,0
Au_sec_0071.jpg,0,8.81158447265625,7.386442399920075,89,22.0,8.0,0.025166829427083332,89,82114,15100,910,148,30,2,0,0,0,0,0,0,0,0,0,0
Au_sec_0072.jpg,0,9.549357096354166,9.016936307551214,117,25.0,8.0,0.044789632161458336,117,79802,16012,1738,544,153,38,15,2,0,0,0,0,0,0,0,0
Au_sec_0073.jpg,0,6.153971354166667,6.0984969905256365,56,18.0,4.0,0.005747477213541667,56,89567,8568,161,8,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0074.JPG,0,6.629038492838542,6.224161389686643,173,18.0,5.0,0.0064697265625,173,89351,8709,177,45,12,6,2,0,1,0,1,0,0,0,0,0
Au_sec_0075.jpg,0,6.245564778645833,5.957135899220388,95,17.0,5.0,0.005828857421875,95,90808,7293,157,28,10,8,0,0,0,0,0,0,0,0,0,0
Au_sec_0076.jpg,0,8.677978515625,6.950243790842346,122,21.0,8.0,0.017852783203125,122,82748,14983,477,67,15,10,3,1,0,0,0,0,0,0,0,0
Au_sec_0077.jpg,0,7.3623046875,7.880649477823625,78,22.0,5.0,0.032735188802083336,78,85206,11465,1418,187,28,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0078.jpg,0,15.897084554036459,15.462317095562247,178,46.0,12.0,0.17046101888020834,178,61133,25789,6844,2611,1144,447,193,69,49,17,7,1,0,0,0,0
Au_sec_0079.JPG,0,14.852315266927084,13.5830274974676,145,41.0,12.0,0.16606648763020834,145,59829,28369,7091,2089,676,186,44,17,2,1,0,0,0,0,0,0
Au_sec_0080.jpg,0,11.919158935546875,11.094315087968532,160,32.0,10.0,0.095184326171875,160,70297,22703,4048,869,213,115,37,8,9,4,1,0,0,0,0,0
Au_sec_0081.jpg,0,9.295735677083334,8.008888629671231,152,23.0,8.0,0.037099202473958336,152,80443,16166,1433,206,40,12,2,1,0,1,0,0,0,0,0,0
Au_sec_0082.jpg,0,5.623647054036458,6.430096519982303,144,17.0,4.0,0.008158365885416666,144,91546,6319,260,102,47,17,6,3,3,1,0,0,0,0,0,0
Au_sec_0083.jpg,0,6.407501220703125,5.721112569633841,47,17.0,5.0,0.003926595052083333,47,90367,7870,67,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_sec_0084.jpg,0,6.286275227864583,7.507388154182313,156,19.0,4.0,0.017049153645833332,156,89120,8204,662,178,84,28,8,12,4,4,0,0,0,0,0,0
Au_sec_0085.jpg,0,5.897796630859375,5.624472055257521,73,17.0,4.0,0.0026346842447916665,73,91384,6891,26,2,1,0,0,0,0,0,0,0,0,0,0,0
